In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	865093584	VTB_whistling_fMIAI_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\whistling\VTB_whistling_fMIAI_06_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_whistling\MIAI\VTB_whistling_fMIAI_06		6281
	865161792	Shells_necklaceLuxurious_handling_oneshot_004	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Shells_necklaceLuxurious_handling_oneshot\Shells_necklaceLuxurious_handling_oneshot_004_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\misc_necklace_handling\Shells_necklaceLuxurious_handling_oneshot\Shells_necklaceLuxurious_handling_oneshot_004		34068
	865194785	VOXEfrt_efforts_aggressive_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_efforts_aggressive_Tobey\VOXEfrt_efforts_aggressive_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VOXEfrt_efforts_aggressive\VOXEfrt_efforts_aggressive_Tobey\VOXEfrt_efforts_aggressive_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02		13783
	865194786	VOXEfrt_efforts_aggressive_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_efforts_aggressive_Tobey\VOXEfrt_efforts_aggressive_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\VOXEfrt_efforts_aggressive\VOXEfrt_efforts_aggressive_Tobey\VOXEfrt_efforts_aggressive_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_02		13749
	865261598	HORSE_GENERIC_neigh_011	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\mammal\HORSE_GENERIC_neigh\HORSE_GENERIC_neigh_011_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_cavalry\units_vo_cavalry_horse\HORSE_GENERIC_neigh\HORSE_GENERIC_neigh_011		5898
	865338078	Textile_DenseHard_pillowcase_handling_oneshot_019	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Textile_DenseHard_pillowcase_handling_oneshot\Textile_DenseHard_pillowcase_handling_oneshot_019_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\clothes_movement\Textile_DenseHard_pillowcase_handling_oneshot\Textile_DenseHard_pillowcase_handling_oneshot_019		10608
	865446700	amb_mammals_dolphin_vocal-10	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_dolphin_vocal\amb_mammals_dolphin_vocal-10_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_dolphin\amb_mammals_dolphin_vocal\amb_mammals_dolphin_vocal-10		36313
	865456318	Armor_TorsoHips_intense_oneshot_016	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Armor_TorsoHips_intense_oneshot\Armor_TorsoHips_intense_oneshot_016_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\loading_screen_aztec_melee\combat_foley\movement\armor_movement\Armor_TorsoHips_intense_oneshot\Armor_TorsoHips_intense_oneshot_016		13565
	865456319	Armor_TorsoHips_intense_oneshot_016	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Armor_TorsoHips_intense_oneshot\Armor_TorsoHips_intense_oneshot_016_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\audio_actors\armor_movement\Armor_TorsoHips_intense_oneshot\Armor_TorsoHips_intense_oneshot_016		13599
	865563451	VTB_talk-normal_mFEFL_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\FERDINAN-FEFL\talk-normal\VTB_talk-normal_mFEFL_02_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_laborers\city_pop_type_laborers_group\VTB-m_talk-normal\FEFL\VTB_talk-normal_mFEFL_02		10175
	865573999	char_move_loco_chainmail_28	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_loco\chainmail\char_move_loco_chainmail_28_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\cavalry_move_loco\char_move_loco_chainmail\char_move_loco_chainmail_28		10520
	865664964	amb_mammals_camel_arabian_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_camel_arabian\amb_mammals_camel_arabian_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_cavalry\units_vo_cavalry_camel\amb_mammals_camel_arabian\amb_mammals_camel_arabian_08		17114
	865677996	amb_mammals_leopard_11	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_leopard\amb_mammals_leopard_11_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_leopard\amb_mammals_leopard_11		28054
	865737763	VTB_talk-respond_mJEHE_14	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\talk-respond\VTB_talk-respond_mJEHE_14_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_talk-respond\JEHE\VTB_talk-respond_mJEHE_14		1952
	865914766	VOXScrm_warcry,_charge_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXScrm_warcry,_charge_Tobey\VOXScrm_warcry,_charge_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\VOXScrm_warcry_charge\VOXScrm_warcry,_charge_Tobey\VOXScrm_warcry,_charge_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_05		29400
	865933780	VTB_talk-respond_fGARO_12	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\GABRIELLE-GARO\talk-respond\VTB_talk-respond_fGARO_12_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_talk-respond\GARO\VTB_talk-respond_fGARO_12		2349
	865949074	Ceramic_potteryActions_handling_oneshot_071	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\ceramic_potteryActions_handling_oneshot\Ceramic_potteryActions_handling_oneshot_071_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\ceramic_small_handling\ceramic_potteryActions_handling_oneshot\Ceramic_potteryActions_handling_oneshot_071		11230
	866042299	amb_mammals_whale_blow-05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_whale_blow\amb_mammals_whale_blow-05_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_whale\amb_mammals_whale_blow\amb_mammals_whale_blow-05		15925
	866076200	wpn_proj_handle_bow_long_10	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_proj_handle_bow_long\wpn_proj_handle_bow_long_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Melee\wpn_handle\wpn_proj_handle_bow_long\wpn_proj_handle_bow_long_10		10058
	866165573	VTB_dying-scream_mSTMC_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\dying-scream\VTB_dying-scream_mSTMC_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\volleys_freq_right\volley_right\hurts_left\mil_vox_scream_death_cry\STMC\VTB_dying-scream_mSTMC_06		36527
	866165575	VTB_dying-scream_mSTMC_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\dying-scream\VTB_dying-scream_mSTMC_06_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-m_dying-scream\STMC\VTB_dying-scream_mSTMC_06		36561
	866282461	amb_base_forest_coniferous_gust_large_13	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_base_forest_coniferous_gust_large\amb_base_forest_coniferous_gust_large_13_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience_MATTIAS\ca_base_gusts\base_gust freq\gust pan seq\02_center_spawn\02_center\amb_base_forest_coniferous_gust\amb_base_forest_coniferous_gust_large\amb_base_forest_coniferous_gust_large_13		79289
	866290865	amb_wooddrop_heavy_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\CITYAMB-TOOLBOX\amb_wooddrop_heavy\amb_wooddrop_heavy_03_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_port\city_port_quiet\amb_wooddrop_heavy\amb_wooddrop_heavy_03		21159
	866322634	VTB_effort-aggressive_fMIAI_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\effort-aggressive\VTB_effort-aggressive_fMIAI_07_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-f_effort-aggressive\MIAI\VTB_effort-aggressive_fMIAI_07		4351
	866337851	VTB_frustration_fMIAI_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\frustration\VTB_frustration_fMIAI_04_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_frustration\MIAI\VTB_frustration_fMIAI_04		12290
	866347633	UI_pageFlip_24	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\UI\General\UI_pageFlip\UI_pageFlip_24_D8F20E6A.wem		\Actor-Mixer Hierarchy\UI\UI\time\UI_gameSpeedIndicator_loop\loop_04\UI_pageFlip\UI_pageFlip_24		1537
	866349289	VTB_hurt-normal_mSTMC_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\hurt-normal\VTB_hurt-normal_mSTMC_09_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\hurts\mil_vox_hurt_small\STMC\VTB_hurt-normal_mSTMC_09		11008
	866370428	Weapon_Impact_helmet_sword_dull_008	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_008_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_white_mountain_00\loading_screen_white_mountain_melee\combat_foley\weapon impacts\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_008		2935
	866370429	Weapon_Impact_helmet_sword_dull_008	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_008_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_soldiers\city_pop_type_soldiers_group\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_008		2969
	866398607	char_move_action_chainmail_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_action_chainmail\char_move_action_chainmail_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_action\char_move_action_chainmail\char_move_action_chainmail_03		9250
	866446058	wpn_mel_handle_spear_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_spear\wpn_mel_handle_spear_09_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_white_mountain_00\loading_screen_white_mountain_melee\combat_foley\wpn_mel_handle_spear\wpn_mel_handle_spear_09		6224
	866583093	EMU_cluck_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\EMU_cluck\EMU_cluck_03_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\bird\EMU_cluck\EMU_cluck_03		5368
	866791902	footsteps_sand_shoe_walking-005	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\CITYAMB-TOOLBOX\footsteps_sand_shoe_walking\footsteps_sand_shoe_walking-005_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\03_quiet_passbys\footsteps_sand_shoe_walking\footsteps_sand_shoe_walking-005		121866
	866837175	Food_actions Destructive_woodBowl_oneshot_007	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Food_actions Destructive_woodBowl_oneshot\Food_actions Destructive_woodBowl_oneshot_007_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\food_actions\Food_actions Destructive_woodBowl_oneshot\Food_actions Destructive_woodBowl_oneshot_007		20278
	866936842	VTB_talk-murmur_mOSFV_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\talk-murmur\VTB_talk-murmur_mOSFV_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_talk-murmur\OSFV\VTB_talk-murmur_mOSFV_03		6972
	866965947	VTB_sniffling_mSTMC_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\sniffling\VTB_sniffling_mSTMC_03_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_sniffling\STMC\VTB_sniffling_mSTMC_03		14572
	867013474	Cloth_coarse_large_PassingHand_oneshots_021	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_coarse_large_PassingHand_oneshots\Cloth_coarse_large_PassingHand_oneshots_021_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_deccan_00\saleswoman\Cloth_coarse_large_PassingHand_oneshots\Cloth_coarse_large_PassingHand_oneshots_021		12641
	867013475	Cloth_coarse_large_PassingHand_oneshots_021	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_coarse_large_PassingHand_oneshots\Cloth_coarse_large_PassingHand_oneshots_021_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\Cloth_coarse_large_movement\Cloth_coarse_large_PassingHand_oneshots\Cloth_coarse_large_PassingHand_oneshots_021		12675
	867079635	Weapon_impact_sword_cling_004	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\weapon_impact_sword_cling\Weapon_impact_sword_cling_004_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_white_mountain_00\loading_screen_white_mountain_melee\combat_foley\weapon impacts\weapon_impact_sword_cling\Weapon_impact_sword_cling_004		16066
	867079636	Weapon_impact_sword_cling_004	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\weapon_impact_sword_cling\Weapon_impact_sword_cling_004_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\02_loud\audio_actors\amb_weapon_impacts\weapon impacts\weapon_impact_sword_cling\Weapon_impact_sword_cling_004		16100
	867092790	VTB_effort-normal_mELAN_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ELIAS-ELAN\effort-normal\VTB_effort-normal_mELAN_04_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_effort-normal\ELAN\VTB_effort-normal_mELAN_04		11889
	867236776	amb_wind_onear_hi_lp_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_09_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\CameraWind\CameraMovementZoom\ZoomStationary\amb_wind_onear_hi_lp\amb_wind_onear_hi_lp_09		29625
	867274659	COW_ZEBU_calls_001	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\mammal\COW_ZEBU_calls\COW_ZEBU_calls_001_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_ashanti_00\loading_screen_COW_ZEBU_calls\COW_ZEBU_calls_001		5852
	867608471	VTB_horsecommand_mJOLC_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\horsecommand\VTB_horsecommand_mJOLC_03_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_horsecommand\JOCL\VTB_horsecommand_mJOLC_03		3016
	867643392	VOXCheer_victory_exclamation_cheer_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXCheer_victory_exclamation_cheer_Mattias\VOXCheer_victory_exclamation_cheer_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_05_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\temp_sequences\execution_sequence\crowd_cheer\VOXCheer_victory_exclamation_cheer_Mattias\VOXCheer_victory_exclamation_cheer_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_05		15334
	867718429	VTB_intox-happy_mJABL_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\intox-happy\VTB_intox-happy_mJABL_03_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_intox-happy\JABL\VTB_intox-happy_mJABL_03		48344
	867722804	amb_anml_cow_moo_28	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_cow_moo\amb_anml_cow_moo_28_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_anml_cow_moo\amb_anml_cow_moo_28		9519
	867779596	mf_generic_mid_walla_loud_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_baseWalla\Renders\mf_generic_mid_walla_loud\mf_generic_mid_walla_loud_01_609966A6.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_walla\02_walla_loud\mf_generic_mid_walla_loud\mf_generic_mid_walla_loud_01		3392347
	867870097	walla_large_mono_loop_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\CITYAMB-TOOLBOX\walla_large_mono_loop\walla_large_mono_loop_03_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_location_rank\walla_large_mono_loop\walla_large_mono_loop_03		59473
	867927982	char_move_impact_plate_14	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_impact_plate\char_move_impact_plate_14_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_act_impact\char_move_impact_plate\char_move_impact_plate_14		10987
	867934515	char_move_gear_metal_heavy_39	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_heavy\char_move_gear_metal_heavy_39_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_heavy\char_move_gear_metal_heavy_39		10491
	868054756	Ceramic_potteryActions_handling_oneshot_075	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\ceramic_potteryActions_handling_oneshot\Ceramic_potteryActions_handling_oneshot_075_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\ceramic_small_handling\ceramic_potteryActions_handling_oneshot\Ceramic_potteryActions_handling_oneshot_075		9510
	868077386	VTB_frustration_mSTMC_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\frustration\VTB_frustration_mSTMC_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_frustration\STMC\VTB_frustration_mSTMC_05		6397
	868095012	VTB_frustration_mJEHE_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\frustration\VTB_frustration_mJEHE_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_frustration\JEHE\VTB_frustration_mJEHE_01		2616
	868112891	Wool_ripper_hardtextile_009	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Wool_ripper_hardtextile\Wool_ripper_hardtextile_009_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_location_rank\amb_city_agnostic_medium\Wool_cards\Wool_ripper_hardtextile\Wool_ripper_hardtextile_009		52065
	868118689	amb_mammals_wildebeest-11	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_wildebeest\amb_mammals_wildebeest-11_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_wildebeest\amb_mammals_wildebeest-11		4075
	868162505	fs_barefoot_gravel_step_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_barefoot_gravel_step\fs_barefoot_gravel_step_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_foot_weight\fs_surface_barefoot\fs_barefoot_gravel_step\fs_barefoot_gravel_step_03		6774
	868175715	ELEPHANT_AFRICAN_growl-010	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\mammal\ELEPHANT_AFRICAN_growl\ELEPHANT_AFRICAN_growl-010_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\ELEPHANT_AFRICAN\ELEPHANT_AFRICAN_growl\ELEPHANT_AFRICAN_growl-010		2463
	868422976	VTB_hurt-normal_fMIAI_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\hurt-normal\VTB_hurt-normal_fMIAI_08_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_hurt-normal\MIAI\VTB_hurt-normal_fMIAI_08		8107
	868542560	amb_horseswalking_cobble_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\CITYAMB-TOOLBOX\amb_horseswalking_cobble\amb_horseswalking_cobble_04_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\02_loud\02_loud_passbys\amb_horseswalking_cobble\amb_horseswalking_cobble_04		130090
	868546091	VTB_exclaiming-protest_fGARO_v07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\GABRIELLE-GARO\exclaiming-protest\VTB_exclaiming-protest_fGARO_v07_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-f_exclaiming-protest\GARO\VTB_exclaiming-protest_fGARO_v07		16054
	868574937	Book3_handling_oneshot_005	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\book3_handling_oneshot\Book3_handling_oneshot_005_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\books_general_handling\book3_handling_oneshot\Book3_handling_oneshot_005		12561
	868582936	amb_wind_chimes_oneshots_21	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_chimes_oneshots_21_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\audio_actors\amb_wind_chimes_oneshots\amb_wind_chimes_oneshots_21		62868
	868644367	f_armed_small_grp_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\f_armed_small_grp\f_armed_small_grp_08_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library_ANDREW\Sound Library SPL_ANDREW\characters\armed_small_grp\f_armed_small_grp\f_armed_small_grp_08		92290
	868666756	BRAMBLING_call_A_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\BRAMBLING_call_A\BRAMBLING_call_A_05_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\nature_sounds\02_loud\02_loud_birds\02_loud_birds_field\02_loud_birds_europe_field\BRAMBLING_call_A\BRAMBLING_call_A_05		4332
	868801696	CHAFFINCH_COMMON_B_phrase_single_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\CHAFFINCH_COMMON_B_phrase_single\CHAFFINCH_COMMON_B_phrase_single_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_settlement\02_loud_birds_europe_settlement\CHAFFINCH_COMMON_B_phrase_single\CHAFFINCH_COMMON_B_phrase_single_03		22106
